cwe_name,summary,cvss
Vulnerability in Veribilim Software Computer Veribase (23 Nov 2023),"A SQL Injection vulnerability has been discovered in Veribilim Software Computer Veribase. The affected versions are Veribase through 20231123.
CVE ID: CVE-2023-3377 (Critical)",5.045642467493412
Vulnerability in OpenNDS Captive Portal (22 Nov 2023),"An OS commands injection vulnerability has been discovered in OpenNDS Captive Portal.The affected versions are OpenNDS Captive Portal before version 10.1.2. 
CVE ID: CVE-2023-38316 (Critical)",5.813191152008028
Vulnerability in MISP (22 Nov 2023),"A vulnerability has been discovered in MISP. The affected versions are MISP before 2.4.176.
CVE ID: CVE-2023-48659 (Critical)",4.581483531614909
Vulnerability in EPMM (22 Nov 2023),"A vulnerability has been discovered in EPMM that enables unauthorized access and potential misuse of user accounts and resources. The affected versions are EPMM 11.10, 11.9, 11.8 and older.
CVE ID: CVE-2023-39335 (Critical)",4.553697288099891
Google Released Security Updates for Chrome (22 Nov 2023),"Google has released Beta channel 120.0.6099.35 for Windows, Mac and Linux.",5.326550118820499
Foxit Security Updates (22 Nov 2023),"Foxit has released updated Foxit PDF Reader 2023.3, Foxit PDF Editor 2023.3, Foxit PDF Editor for Mac 2023.3, and Foxit PDF Reader for Mac 2023.3 to resolve multiple vulnerabilities.",5.354709911195811
Vulnerability in Concrete CMS (21 Nov 2023),"A vulnerability has been discovered in Concrete CMS that allows unauthorized access because directories can be created with insecure permissions. The affected versions are Concrete CMS before 8.5.13 and 9.x before 9.2.2.
CVE ID: CVE-2023-48648 (Critical)",5.306706000214783
"Vulnerability in .NET, .NET Framework, and Visual Studio (21 Nov 2023)","An elevation of privilege vulnerability has been discovered in .NET, .NET Framework, and Visual Studio. Security updates are available.
CVE ID: CVE-2023-36049 (Critical)",4.998841411225098
LockBit 3.0 Ransomware Exploit CVE-2023-4966 Citrix Bleed Vulnerability (21 Nov 2023),"LockBit 3.0 ransomware is exploiting a sensitive information disclosure vulnerability (CVE-2023-4966) labeled as Citrix Bleed, affecting Citrix NetScaler web application delivery control (ADC) and NetScaler Gateway appliances. Citrix Bleed, known to be leveraged by LockBit 3.0 affiliates, allows threat actors to bypass password requirements & Multi Factor Authentication (MFA), which leads to successful session hijacking of legitimate user sessions on Citrix NetScaler web application delivery control (ADC) and Gateway appliances. CISA has released a joint cybersecurity advisory to disseminate IOCs, TTPs, and detection methods associated with LockBit 3.0 ransomware.",5.229989731449161
Vulnerability in WAGO's Equipment (21 Nov 2023),"A vulnerability has been discovered in WAGO's Equipment- PFC200 Series that allows with administrative privileges to access sensitive files in an unintended, undocumented way.
CVE ID: CVE-2023-4089 (Low)",6.372683030913017
Multiple Vulnerabilities in Fuji Electric's Equipment (21 Nov 2023),"Multiple vulnerabilities such as stack based buffer overflow, out of bounds write, and improper access control have been discovered in Fuji Electric's Equipment- Tellus Lite V-Simulator. The affected versions are Tellus Lite V-Simulator prior to V4.0.19.0. Security updates are available.
CVE ID: CVE-2023-35127 (High), CVE-2023-40152 (High), CVE-2023-5299 (High)",5.224065924395159
Multiple Vulnerabilities in Rockwell Automation's Equipment (21 Nov 2023),"The unprotected alternate channel and OS command injection vulnerabilities have been discovered in Rockwell Automation's Equipment- Stratix 5800 and Stratix 5200. All versions of Stratix 5800 and Stratix 5200 are affected. The mitigation is available.
CVE ID: CVE-2023-20198 (Critical), CVE-2023-20273 (High)",5.271564415461731
Mozilla Released Security Updates (21 Nov 2023),"Mozilla has released security updates to address multiple vulnerabilities in Thunderbird 115.5, Firefox for iOS 120, Firefox 115.5, and Firefox 120. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-6204 (High), CVE-2023-6205 (High), CVE-2023-6206 (High), CVE-2023-6207 (High), CVE-2023-6208 (Medium), CVE-2023-6209 (Medium), CVE-2023-6210 (Low), CVE-2023-6211 (Low), CVE-2023-6212 (High), CVE-2023-6213 (High), CVE-2023-49060 (High), CVE-2023-49061 (Medium)",4.857003323529939
Zyxel Security Updates for SecuExtender SSL VPN Client Software (21 Nov 2023),"An out-of-bounds write vulnerability has been discovered in Zyxel Windows-based SecuExtender SSL VPN Client software. The affected products are Zyxel SecuExtender SSL VPN Client V4.0.4.0 (for Windows). Zyxel has released security patches to address this vulnerability.
CVE ID: CVE-2023-5593",4.95365634551638
Vulnerability in Jupyter Extension for Visual Studio Code (21 Nov 2023),"A spoofing vulnerability has been discovered in Jupyter Extension for Visual Studio Code. Security updates are available.
CVE ID: CVE-2023-36018 (Critical)",5.600536075907387
Vulnerability in Samba (21 Nov 2023),"A path traversal vulnerability has been discovered in Samba that can result in SMB clients connecting as root to Unix domain sockets outside the private directory. The affected products are all Samba versions, starting with 4.16.0. Security updates are available.
CVE ID: CVE-2023-3961 (Critical)",4.682324014391411
Multiple Vulnerabilities in Mitsubishi Electric's GX Works2 (21 Nov 2023),"Multiple Denial-of-service (DoS) vulnerabilities due to improper input validation have been discovered in the simulation function of Mitsubishi Electric's GX Works2. All versions of GX Works2 are affected.
CVE ID: CVE-2023-5274 (Low), CVE-2023-5275 (Low)",5.030763042853688
Vulnerability Summary (20 Nov 2023),"Summary of vulnerabilities for the week of November 13, 2023.",5.6088628480984255
Vulnerability in RedisGraph (20 Nov 2023),"A vulnerability has been discovered in RedisGraph that allows to execute arbitrary code and can cause Denial of Service (DoS) via a crafted string. The affected version is RedisGraph v.2.12.10.
CVE ID: CVE-2023-47003 (Critical)",6.674118825492753
Vulnerability in Yii (20 Nov 2023),"A Remote Code Execution (RCE) vulnerability has been discovered in Yii. The affected versions are yiisoft/yii before version 1.1.29.
CVE ID: CVE-2023-47130 (Critical)",7.868308333333334
Vulnerability in Fortinet Products (20 Nov 2023),"A permissive cross-domain policy with untrusted domain vulnerability has been discovered in Fortinet products. The affected versions are Fortinet FortiADC 7.1.0 - 7.1.1, FortiDDoS-F 6.3.0 - 6.3.4 and 6.4.0 - 6.4.1.
CVE ID: CVE-2023-25603 (Critical)",4.871410290929109
Vulnerability in Fortinet FortiSIEM (20 Nov 2023),"An OS command injection vulnerability has been discovered in Fortinet FortiSIEM. The affected versions are Fortinet FortiSIEM version 5.4.0 and 5.3.0 through 5.3.3 and 5.2.5 through 5.2.8 and 5.2.1 through 5.2.2 and 5.1.0 through 5.1.3 and 5.0.0 through 5.0.1 and 4.10.0 and 4.9.0 and 4.7.2.
CVE ID: CVE-2023-36553 (Critical)",5.016012854221601
Vulnerability in Fortinet FortiWLM (20 Nov 2023),"A SQL injection vulnerability has been discovered in Fortinet FortiWLM. The affected versions are Fortinet FortiWLM version 8.6.0 through 8.6.5 and 8.5.0 through 8.5.4 and 8.4.0 through 8.4.2 and 8.3.0 through 8.3.2 and 8.2.2.
CVE ID: CVE-2023-34991 (Critical)",5.191450611082035
Vulnerability in GitHub repository (17 Nov 2023),"A code Injection vulnerability has been discovered in GitHub repository. The affected versions are GitHub repository salesagility/suitecrm prior to 7.14.2, 7.12.14, 8.4.2.
CVE ID: CVE-2023-6126 (Critical)",5.3110273246575055
Vulnerability in COMOS (17 Nov 2023),"A structured Exception Handler (SEH) based buffer overflow vulnerability has been discovered in COMOS. All versions of COMOS below V10.4.4 are affected.
CVE ID: CVE-2023-43504 (Critical)",5.657574797125116
Vulnerability in EMSigner (17 Nov 2023),"An incorrect access control vulnerability has been discovered in the SecPro product's EMSigner that allows the access accounts of all registered users, including those with administrator privileges via a crafted password reset token. The affected version is EMSigner v2.8.7.
CVE ID: CVE-2023-43902 (Critical)",5.456644100016193
Vulnerability in Langchain (17 Nov 2023),"An arbitrary code execution vulnerability has been discovered in Langchain. The affected version is Langchain v.0.0.171.
CVE ID: CVE-2023-36281 (Critical)",7.125772621521581
Vulnerability in Linux Kernel (17 Nov 2023),"An integer underflow and out-of-bounds vulnerability has been discovered in the Linux kernel before 6.3.8. fs/smb/server/smb2pdu.c in ksmbd.
CVE ID: CVE-2023-38427 (Critical)",5.843729749603454
Vulnerability in Langchain (17 Nov 2023),"An arbitrary code execution vulnerability has been discovered in Langchain. The affected version is Langchain v.0.0.171.
CVE ID: CVE-2023-34540 (Critical)",7.125772621521581
Trellix Security Updates (16 Nov 2023),"Trellix has released a security updates to address Cross-Site Request Forgery (CSRF) and URL redirection to untrusted site vulnerabilities in ePolicy Orchestrator ""On-Premises"". The affected versions are ePolicy Orchestrator ""On-Premises"" prior to 5.10.0 SP1 UP2.
CVE ID: CVE-2023-5444 (High), CVE-2023-5445 (Medium)",4.622680413094301
Vulnerability in ASUSTeK COMPUTER RT-AC87U (15 Nov 2023),"An improper access control vulnerability has been discovered in ASUSTeK COMPUTER RT-AC87U. All versions of RT-AC87U are affected.
CVE ID: CVE-2023-47678 (Medium)",4.964617743365588
Multiple Vulnerabilities in Citrix Hypervisor and Intel (15 Nov 2023),"Multiple vulnerabilities have been discovered in Citrix Hypervisor 8.2 CU1 LTSR and Intel. Citrix has released security updates to address these vulnerabilities.
CVE ID: CVE-2023-23583 (High), CVE-2023-46835 (High)",5.115564934085663
Rhysida Ransomware (15 Nov 2023),"Rhysida ransomware is leveraging external-facing remote services such as VPN, by authenticating to internal VPN access points with compromised valid credentials for initial access. Adversary has exploited vulnerabilities for lateral movement & for persistence within a network. Rhysida ransomware is showing similarities with Vice Society ransomware aka DEV-0832.",7.627785764606765
Cisco Released Security Updates for Multiple Products (15 Nov 2023),"Cisco has released security updates to address several vulnerabilities in multiple Cisco products. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-20265 (Medium), CVE-2023-20084 (Medium), CVE-2023-20208 (Medium), CVE-2023-20272 (Medium), CVE-2023-20274 (Medium), CVE-2023-20240 (Medium), CVE-2023-20241 (Medium)",4.820075194333341
Drupal Security Updates (15 Nov 2023),"Drupal has released security updates to address faulty payment confirmation logic vulnerability in Mollie for Drupal, a third-party library used in it.",4.436415864528615
Vulnerability in ASUS (15 Nov 2023),"A vulnerability has been discovered in ASUS RT-AX57 that allows to execute arbitrary code via a crafted request. The affected version is ASUS RT-AX57 v.3.0.0.4_386_52041.
CVE ID: CVE-2023-47008 (Critical)",6.543853802114537
Vulnerability in ASUS (15 Nov 2023),"A vulnerability has been discovered in ASUS RT-AX57 that allows to execute arbitrary code via a crafted request. The affected version is ASUS RT-AX57 v.3.0.0.4_386_52041.
CVE ID: CVE-2023-47007 (Critical)",6.543853802114537
Vulnerability in ASUS (15 Nov 2023),"A vulnerability has been discovered in ASUS RT-AX57 that allows to execute arbitrary code via a crafted request. The affected version is ASUS RT-AX57 v.3.0.0.4_386_52041.
CVE ID: CVE-2023-47006 (Critical)",6.543853802114537
Vulnerability in ASUS (15 Nov 2023),"A vulnerability has been discovered in ASUS RT-AX57 that allows to execute arbitrary code via a crafted request. The affected version is ASUS RT-AX57 v.3.0.0.4_386_52041.
CVE ID: CVE-2023-47005 (Critical)",6.543853802114537
SAP Released November 2023 Security Notes (14 Nov 2023),"SAP has released security notes to address several critical vulnerabilities affecting multiple products. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-40309 (Critical), CVE-2023-31403 (Critical), CVE-2023-42477 (Medium), CVE-2023-41366 (Medium), CVE-2023-42480 (Medium)",4.913911662512284
Foxit PDF Editor Security Updates (14 Nov 2023),"Foxit has released updated Foxit PDF Editor 13.0.1 to resolve multiple vulnerabilities in Foxit PDF Editor 13.0.0.21632, 12.1.3.15356 & all previous 12.x versions, 11.2.7.53812 & all previous 11.x versions, 10.1.12.37872 and earlier.",4.617389795446792
Multiple Vulnerabilities in Siemens Products (14 Nov 2023),"Multiple vulnerabilities have been discovered in several Siemens products. Siemens has released security updates, workarounds and mitigations to resolve these vulnerabilities.
CVE ID: CVE-2023-24845 (Critical), CVE-2022-23219 (Critical), CVE-2022-23218 (Critical), CVE-2022-23218 (Critical), CVE-2022-23218 (Critical), CVE-2021-35942 (Critical), CVE-2021-33574 (Critical), CVE-2023-44373 (Critical), CVE-2021-20093 (Critical), CVE-2023-3935 (Critical), CVE-2022-37434 (Critical), CVE-2023-46601 (Critical), CVE-2023-43505 (Critical), CVE-2023-43504 (Critical), CVE-2022-23218 (Critical), CVE-2022-23219 (Critical)",5.5333935063049875
Microsoft Released November 2023 Security Updates (14 Nov 2023),"Microsoft has released updates to address multiple vulnerabilities in its products. An attacker can exploit some of these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-36028 (Critical), CVE-2023-36397 (Critical)",5.157467323844531
Adobe Released Security Updates (14 Nov 2023),"Adobe has released security updates to address multiple vulnerabilities in Adobe software. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-44350 (Critical), CVE-2023-44351 (Critical), CVE-2023-44324 (Critical)",4.9861276760253075
